240002539565|OSMAR TEIXEIRA|20106|PODE|Deferido
240002551460|PACHECO|55655|PSD|Deferido
240002540082|PADRE PEDRO|13987|PT|Deferido
240002543396|PARISOTTO|44104|UNIÃO|Deferido
240002537935|PASTOR FOPPA|10722|REPUBLICANOS|Deferido
240002543385|PASTOR NAPOLEÃO BONAPARTE|44777|UNIÃO|Deferido
240002552932|PASTOR RENATO|77725|SOLIDARIEDADE|Deferido
240002537937|PATRICIA ODWAZNY FLEXA|10157|REPUBLICANOS|Deferido
240002537095|PATRICIA SOBREDA|45000|PSDB|Deferido
240002537926|PAULINHA|10008|REPUBLICANOS|Deferido
240002537102|PAULINHO|45145|PSDB|Deferido
240002540078|PAULINHO DA SILVA|65500|PCDOB|Deferido
240002541386|PAULO COELHO|15077|MDB|Deferido
240002543415|PAULO DRUMM|44111|UNIÃO|Deferido
240002540081|PAULO ECCEL|13030|PT|Aguardando julgamento
240002537925|PEDRÃO|10033|REPUBLICANOS|Renúncia
240002539582|PEDRO SANTACANNABIS|20420|PODE|Deferido
240002543418|PEPÊ COLLAÇO|11223|PP|Deferido
240002537928|PICCOLI|10800|REPUBLICANOS|Deferido
240002552224|PIMENTEL|36007|AGIR|Aguardando julgamento
240002543414|POLICIAL EMILY PEREIRA|44047|UNIÃO|Deferido
240002539580|PRETA|20600|PODE|Deferido
240002551459|PRI FERNANDES ADOTE|55444|PSD|Deferido
240002551732|PRISCILA DAL BOSCO|11233|PP|Deferido
240002540071|PROF CALEB CLARINDO|13321|PT|Deferido
240002535464|PROF NORMA RODRIGUES|30050|NOVO|Deferido
240002533301|PROF. EVANDRO ACCADROLLI|12640|PDT|Deferido
240002533281|PROF. FABRICIO|12500|PDT|Deferido
240002537815|PROF. GENÉSIO ADOLFO|50054|PSOL|Deferido
240002539581|PROF. RENATO|20321|PODE|Deferido
240002537822|PROFª IZA|50555|PSOL|Deferido
240002537806|PROFESSOR ANDREW LEAL|50321|PSOL|Deferido
240002540093|PROFESSOR CADU|13123|PT|Deferido
240002540075|PROFESSOR CHICO|13690|PT|Deferido
240002538100|PROFESSOR CRISTIANO FLORÊNCIO|16000|PSTU|Deferido
240002537802|PROFESSOR MARCELO|50600|PSOL|Deferido
240002552133|PROFESSOR OZZY|25025|PRD|Deferido
240002540091|PROFESSOR VITOR XUXA|13000|PT|Deferido
240002540096|PROFESSORA ANA LUCIA MARTINS|13180|PT|Deferido
240002551379|PROFESSORA BRUNI|22002|PL|Deferido
240002539555|PROFESSORA CATERINE|20200|PODE|Deferido
240002538099|PROFESSORA NADIR FERNANDES|16016|PSTU|Deferido
240002533292|PUPO JUNCKES|12280|PDT|Deferido
240002539573|RABUJA|20470|PODE|Deferido
240002540079|RAFAEL CONSUL COLETIVO DE AXÉ|13137|PT|Deferido
240002554271|RAFAEL GOMES|25000|PRD|Deferido
240002540077|RAFAEL LIMA|13777|PT|Deferido
240002535472|RAMON TARTARI|30147|NOVO|Deferido
240002543407|RAMOS POLICIAL|44190|UNIÃO|Deferido
240002539583|RAQUEL AFONSO|20021|PODE|Deferido
240002539558|RENATA AGUIAR - KIDA|20999|PODE|Deferido
240002535465|RENATA FERREIRA|30220|NOVO|Deferido
240002537092|RENATO DA FARMÁCIA|45051|PSDB|Deferido
240002543548|RICARDO BECKER|14777|MISSÃO|Deferido
240002551468|RICARDO PASTRANA|55153|PSD|Deferido
240002535450|RICK ZANATA|30222|NOVO|Deferido
240002533297|RITA LANG|12282|PDT|Deferido
240002535444|ROBERTO PEREIRA|30999|NOVO|Deferido
240002535441|ROBSON CALIXTO|30555|NOVO|Deferido
240002552228|ROBSON ZAGRE|36123|AGIR|Aguardando julgamento
240002540073|RODOLFO DE RAMOS|13045|PT|Aguardando julgamento
240002533278|RODRIGO BARROS|12111|PDT|Deferido
240002533283|RODRIGO MINOTTO|12345|PDT|Deferido
240002539979|RODRIGO PEDRINI|22233|PL|Deferido
240002540099|RODRIGO PREIS|13470|PT|Deferido
240002535438|ROGERIO SOUZA|30100|NOVO|Deferido
240002552120|RONAN SOUZA|25555|PRD|Deferido
240002533293|ROSENVALDO JUNIOR|12789|PDT|Deferido
240002552132|ROSINHA PELO POVO|25549|PRD|Deferido
240002537920|SABRINA MAIA|10026|REPUBLICANOS|Deferido
240002537921|SALMIR DA SILVA|10789|REPUBLICANOS|Deferido
240002537922|SANDRA|10017|REPUBLICANOS|Indeferido
240002543398|SANDRA SCHEFFER|44122|UNIÃO|Deferido
240002551701|SARA MELO|70222|AVANTE|Deferido
240002539567|SARGENTO FLORIANO|20190|PODE|Deferido
240002551380|SARGENTO PACHECO|22190|PL|Deferido
240002543399|SARGENTO PUTTKAMMER O ALEMÃO|11369|PP|Deferido
240002539967|SAULO SPEROTTO|22245|PL|Deferido
240002533290|SELMA ADÃO|12612|PDT|Deferido
240002537090|SERGINHO|45555|PSDB|Deferido
